engineid,manufacturer,cylinders,displacement,induction,fueltype,valvetype
1341,mini,11,4.95,Forced Induction,Hybrid,OHV
1342,alfa-romeo,10,4.0,Forced Induction,Hybrid,OHV
1343,mercury,8,4.0,Forced Induction,Gas,SOHC
1344,lexus,10,4.5,Naturally Aspirated,Gas,DOHC
1345,porsche,6,3.3000000000000003,Naturally Aspirated,Gas,OHV
1346,aston-martin,7,3.15,Naturally Aspirated,Gas,SOHC
1347,cadillac,5,2.0,Naturally Aspirated,Gas,DOHC
1348,pontiac,7,3.15,Forced Induction,Hybrid,OHV
1349,land rover,8,4.4,Forced Induction,Gas,DOHC
1350,ram,11,4.95,Forced Induction,Diesel,SOHC
1351,mazda,4,2.0,Naturally Aspirated,Diesel,SOHC
1352,dodge,4,2.0,Forced Induction,Hybrid,OHV
1353,hyundai,11,4.4,Naturally Aspirated,Diesel,DOHC
1354,porsche,12,5.4,Naturally Aspirated,Gas,DOHC
1355,subaru,5,2.0,Naturally Aspirated,Hybrid,DOHC
1356,rover,3,1.2000000000000002,Naturally Aspirated,Gas,DOHC
1357,mazda,8,3.6,Naturally Aspirated,Hybrid,DOHC
1358,harley-davidson,11,6.050000000000001,Naturally Aspirated,Gas,OHV
1359,cadillac,10,5.0,Forced Induction,Hybrid,SOHC
1360,jaguar,7,3.8500000000000005,Forced Induction,Gas,DOHC
1361,mercedes-benz,9,3.6,Naturally Aspirated,Gas,DOHC
1362,ferrari,11,4.4,Naturally Aspirated,Gas,SOHC
1363,toyota,3,1.35,Naturally Aspirated,Diesel,OHV
1364,ferrari,12,4.800000000000001,Forced Induction,Gas,DOHC
1365,toyota,6,2.7,Naturally Aspirated,Gas,OHV
1366,volvo,5,2.75,Naturally Aspirated,Gas,DOHC
1367,datsun,6,2.4000000000000004,Forced Induction,Hybrid,SOHC
1368,mercury,4,2.2,Forced Induction,Hybrid,DOHC
1369,kia,3,1.6500000000000001,Naturally Aspirated,Diesel,DOHC
1370,volkswagen,9,3.6,Forced Induction,Diesel,DOHC
1371,gmc,9,4.95,Naturally Aspirated,Hybrid,OHV
1372,mercedes-benz,12,6.6000000000000005,Naturally Aspirated,Diesel,OHV
1373,honda,11,4.95,Naturally Aspirated,Gas,DOHC
1374,aston-martin,12,6.0,Naturally Aspirated,Hybrid,SOHC
1375,tesla,10,4.0,Forced Induction,Gas,SOHC
1376,fiat,4,1.6,Forced Induction,Hybrid,DOHC
1377,toyota,10,4.5,Forced Induction,Hybrid,SOHC
1378,chevrolet,8,4.4,Naturally Aspirated,Hybrid,DOHC
1379,dodge,5,2.25,Naturally Aspirated,Diesel,SOHC
1381,fiat,5,2.75,Forced Induction,Gas,DOHC
1382,alfa-romeo,8,3.6,Forced Induction,Gas,DOHC
1383,datsun,8,3.6,Naturally Aspirated,Diesel,SOHC
1384,chevrolet,7,2.8000000000000003,Forced Induction,Gas,DOHC
1385,audi,4,1.8,Forced Induction,Gas,SOHC
1387,nissan,8,4.0,Forced Induction,Hybrid,OHV
1388,jeep,9,4.5,Naturally Aspirated,Gas,OHV
1389,acura,8,3.2,Forced Induction,Diesel,SOHC
1390,mercedes-benz,7,3.15,Naturally Aspirated,Gas,SOHC
1391,mercedes-benz,3,1.5,Naturally Aspirated,Hybrid,SOHC
1392,gmc,6,2.7,Naturally Aspirated,Diesel,OHV
1394,cadillac,10,5.0,Naturally Aspirated,Diesel,SOHC
1395,mazda,3,1.5,Naturally Aspirated,Diesel,OHV
1397,bmw,9,4.05,Forced Induction,Hybrid,SOHC
1398,saturn,8,4.4,Forced Induction,Hybrid,SOHC
1399,aston-martin,5,2.75,Forced Induction,Diesel,DOHC
1400,bmw,7,3.5,Naturally Aspirated,Diesel,SOHC
1401,infiniti,9,4.95,Naturally Aspirated,Gas,DOHC
1402,ferrari,7,3.5,Naturally Aspirated,Diesel,SOHC
1403,infiniti,6,2.7,Naturally Aspirated,Hybrid,DOHC
1404,mazda,5,2.0,Forced Induction,Hybrid,SOHC
1405,volkswagen,7,3.5,Forced Induction,Hybrid,DOHC
1407,nissan,12,6.6000000000000005,Naturally Aspirated,Gas,OHV
1408,mini,7,3.5,Forced Induction,Diesel,DOHC
1409,datsun,5,2.0,Naturally Aspirated,Hybrid,SOHC
1410,porsche,8,3.2,Forced Induction,Diesel,SOHC
1411,pontiac,11,5.5,Naturally Aspirated,Gas,DOHC
1412,jaguar,10,4.0,Forced Induction,Diesel,OHV
1413,acura,11,6.050000000000001,Naturally Aspirated,Gas,SOHC
1414,chrysler,8,4.0,Forced Induction,Diesel,OHV
1415,rover,8,3.2,Forced Induction,Gas,OHV
1416,gmc,5,2.25,Naturally Aspirated,Diesel,SOHC
1417,hyundai,6,3.0,Naturally Aspirated,Diesel,SOHC
1418,datsun,8,4.4,Naturally Aspirated,Gas,SOHC
1419,land rover,9,4.05,Forced Induction,Gas,SOHC
1420,chevrolet,6,2.4000000000000004,Forced Induction,Hybrid,DOHC
1421,chrysler,10,4.5,Naturally Aspirated,Diesel,OHV
1422,bmw,5,2.25,Forced Induction,Diesel,OHV
1423,toyota,5,2.5,Naturally Aspirated,Diesel,SOHC
1424,land rover,6,2.4000000000000004,Naturally Aspirated,Gas,DOHC
1425,tesla,6,2.4000000000000004,Naturally Aspirated,Diesel,OHV
1426,acura,10,5.0,Naturally Aspirated,Gas,DOHC
1427,mazda,10,5.0,Naturally Aspirated,Hybrid,OHV
1428,fiat,3,1.2000000000000002,Forced Induction,Hybrid,OHV
1429,ferrari,8,3.2,Forced Induction,Diesel,SOHC
1430,jeep,3,1.2000000000000002,Naturally Aspirated,Hybrid,DOHC
1431,volvo,10,4.0,Forced Induction,Diesel,OHV
1432,toyota,9,4.05,Naturally Aspirated,Hybrid,DOHC
1433,infiniti,10,5.0,Forced Induction,Diesel,DOHC
1434,harley-davidson,7,3.8500000000000005,Forced Induction,Diesel,DOHC
1435,jeep,6,2.7,Naturally Aspirated,Diesel,OHV
1436,lincoln,3,1.5,Naturally Aspirated,Diesel,OHV
1437,bmw,8,3.6,Forced Induction,Hybrid,DOHC
1438,lexus,12,5.4,Naturally Aspirated,Gas,SOHC
1439,datsun,9,4.5,Naturally Aspirated,Hybrid,SOHC
1440,land rover,11,6.050000000000001,Forced Induction,Hybrid,SOHC
1441,chevrolet,5,2.25,Forced Induction,Diesel,OHV
1442,saturn,5,2.75,Forced Induction,Gas,SOHC
1443,bmw,6,3.3000000000000003,Forced Induction,Hybrid,SOHC
1444,mercedes-benz,9,4.5,Naturally Aspirated,Gas,OHV
1445,harley-davidson,5,2.5,Naturally Aspirated,Gas,SOHC
1446,cadillac,10,5.5,Forced Induction,Gas,OHV
1447,infiniti,3,1.2000000000000002,Forced Induction,Gas,OHV
1448,buick,5,2.5,Naturally Aspirated,Diesel,OHV
1449,alfa-romeo,12,6.0,Naturally Aspirated,Gas,SOHC
1450,pontiac,6,3.3000000000000003,Naturally Aspirated,Hybrid,DOHC
1451,mitsubishi,12,5.4,Forced Induction,Gas,DOHC
1452,alfa-romeo,9,4.05,Naturally Aspirated,Hybrid,SOHC
1453,rover,4,1.6,Naturally Aspirated,Hybrid,OHV
1454,datsun,7,3.5,Naturally Aspirated,Gas,OHV
1455,audi,8,4.0,Naturally Aspirated,Gas,DOHC
1456,audi,12,5.4,Naturally Aspirated,Diesel,DOHC
1458,alfa-romeo,5,2.0,Naturally Aspirated,Gas,OHV
1459,ford,5,2.0,Naturally Aspirated,Hybrid,OHV
1460,acura,8,4.0,Forced Induction,Diesel,DOHC
1461,rover,11,5.5,Naturally Aspirated,Diesel,SOHC
1462,mitsubishi,5,2.0,Forced Induction,Diesel,OHV
1463,audi,4,2.2,Naturally Aspirated,Diesel,DOHC
1464,subaru,5,2.5,Naturally Aspirated,Hybrid,DOHC
1465,land rover,5,2.75,Naturally Aspirated,Hybrid,DOHC
1466,dodge,9,4.5,Naturally Aspirated,Gas,DOHC
1468,mercedes-benz,8,4.0,Naturally Aspirated,Gas,DOHC
1469,mazda,9,3.6,Naturally Aspirated,Diesel,OHV
1470,cadillac,7,3.15,Naturally Aspirated,Diesel,OHV
1471,jeep,6,3.0,Forced Induction,Diesel,SOHC
1472,tesla,7,3.5,Forced Induction,Gas,DOHC
1473,porsche,7,2.8000000000000003,Naturally Aspirated,Diesel,SOHC
1477,ford,9,4.5,Forced Induction,Hybrid,SOHC
1478,toyota,8,4.0,Naturally Aspirated,Gas,SOHC
1479,alfa-romeo,6,3.3000000000000003,Forced Induction,Gas,DOHC
1480,tesla,6,3.3000000000000003,Naturally Aspirated,Diesel,SOHC
1481,chevrolet,12,4.800000000000001,Forced Induction,Hybrid,DOHC
1482,harley-davidson,10,5.0,Forced Induction,Hybrid,DOHC
1483,mazda,11,4.95,Forced Induction,Gas,DOHC
1484,buick,6,3.3000000000000003,Naturally Aspirated,Gas,DOHC
1485,audi,11,4.4,Naturally Aspirated,Gas,DOHC
1486,volvo,8,4.0,Forced Induction,Diesel,OHV
1487,fiat,4,2.2,Naturally Aspirated,Hybrid,SOHC
1488,mercedes-benz,6,3.3000000000000003,Naturally Aspirated,Diesel,DOHC
1489,saturn,9,4.5,Forced Induction,Hybrid,SOHC
1490,cadillac,6,3.0,Naturally Aspirated,Hybrid,OHV
1491,ferrari,5,2.75,Naturally Aspirated,Hybrid,SOHC
1492,subaru,7,3.15,Forced Induction,Diesel,OHV
1493,ram,6,3.0,Naturally Aspirated,Hybrid,OHV
1494,dodge,8,4.4,Forced Induction,Diesel,OHV
1495,mitsubishi,9,3.6,Naturally Aspirated,Gas,SOHC
1496,jeep,5,2.25,Naturally Aspirated,Hybrid,DOHC
1497,rover,12,6.6000000000000005,Naturally Aspirated,Diesel,OHV
1498,volkswagen,4,2.0,Forced Induction,Gas,SOHC
1499,datsun,5,2.25,Forced Induction,Diesel,OHV
1501,mercedes-benz,12,4.800000000000001,Naturally Aspirated,Gas,DOHC
1502,lincoln,3,1.6500000000000001,Naturally Aspirated,Gas,OHV
1503,mazda,6,2.7,Forced Induction,Gas,OHV
1504,harley-davidson,3,1.2000000000000002,Forced Induction,Hybrid,DOHC
1505,volvo,8,3.6,Naturally Aspirated,Hybrid,OHV
1506,dodge,7,3.15,Forced Induction,Gas,SOHC
1507,rover,7,3.8500000000000005,Naturally Aspirated,Gas,DOHC
1508,harley-davidson,12,6.6000000000000005,Forced Induction,Hybrid,OHV
1509,saturn,12,6.0,Forced Induction,Diesel,SOHC
1510,lincoln,6,3.0,Naturally Aspirated,Hybrid,SOHC
1511,toyota,6,3.3000000000000003,Forced Induction,Diesel,OHV
1513,chevrolet,4,1.6,Forced Induction,Gas,DOHC
1514,aston-martin,3,1.6500000000000001,Naturally Aspirated,Hybrid,DOHC
1515,aston-martin,12,6.6000000000000005,Forced Induction,Hybrid,SOHC
1516,volkswagen,10,5.5,Forced Induction,Diesel,DOHC
1517,mazda,3,1.5,Forced Induction,Gas,SOHC
1518,chrysler,10,5.0,Naturally Aspirated,Gas,OHV
1519,cadillac,10,4.5,Forced Induction,Hybrid,OHV
1520,mazda,4,2.0,Naturally Aspirated,Hybrid,OHV
1523,harley-davidson,8,3.6,Naturally Aspirated,Gas,OHV
1524,mercedes-benz,4,1.8,Forced Induction,Gas,DOHC
1525,alfa-romeo,3,1.35,Forced Induction,Diesel,DOHC
1526,jaguar,11,5.5,Naturally Aspirated,Hybrid,DOHC
1527,kia,6,2.7,Naturally Aspirated,Gas,SOHC
1528,infiniti,6,2.7,Forced Induction,Gas,DOHC
1529,subaru,3,1.6500000000000001,Forced Induction,Gas,SOHC
1530,volvo,3,1.5,Naturally Aspirated,Diesel,DOHC
1531,dodge,6,2.4000000000000004,Naturally Aspirated,Gas,SOHC
1533,acura,3,1.5,Forced Induction,Diesel,OHV
1534,aston-martin,12,5.4,Forced Induction,Hybrid,OHV
1536,nissan,8,3.2,Forced Induction,Gas,DOHC
1537,jeep,6,3.3000000000000003,Forced Induction,Hybrid,DOHC
1538,kia,12,6.0,Naturally Aspirated,Gas,OHV
1539,alfa-romeo,12,6.6000000000000005,Naturally Aspirated,Hybrid,DOHC
1540,dodge,10,5.5,Forced Induction,Hybrid,SOHC
1541,lincoln,12,6.0,Forced Induction,Gas,OHV
1542,kia,12,6.6000000000000005,Naturally Aspirated,Gas,SOHC
1543,acura,12,6.6000000000000005,Naturally Aspirated,Hybrid,OHV
1544,gmc,8,3.2,Naturally Aspirated,Gas,OHV
1545,ram,7,3.8500000000000005,Forced Induction,Hybrid,SOHC
1546,volvo,11,6.050000000000001,Naturally Aspirated,Hybrid,SOHC
1547,porsche,10,5.0,Forced Induction,Gas,SOHC
1548,fiat,6,2.4000000000000004,Forced Induction,Hybrid,OHV
1549,acura,4,2.2,Naturally Aspirated,Diesel,DOHC
1550,chevrolet,7,3.8500000000000005,Naturally Aspirated,Diesel,SOHC
1551,audi,6,3.0,Forced Induction,Diesel,DOHC
1552,jeep,8,3.2,Naturally Aspirated,Diesel,SOHC
1553,pontiac,9,3.6,Forced Induction,Hybrid,SOHC
1554,jeep,3,1.2000000000000002,Naturally Aspirated,Gas,OHV
1555,saturn,10,4.5,Forced Induction,Hybrid,DOHC
1556,subaru,10,4.5,Forced Induction,Gas,OHV
1557,mercedes-benz,10,5.0,Naturally Aspirated,Diesel,OHV
1558,mercedes-benz,12,6.0,Forced Induction,Hybrid,SOHC
1559,land rover,12,4.800000000000001,Forced Induction,Diesel,SOHC
1560,pontiac,9,4.05,Forced Induction,Hybrid,OHV
1561,saturn,7,3.5,Naturally Aspirated,Gas,DOHC
1562,mazda,11,5.5,Naturally Aspirated,Hybrid,SOHC
1563,harley-davidson,5,2.0,Forced Induction,Gas,SOHC
1564,tesla,6,3.3000000000000003,Naturally Aspirated,Hybrid,OHV
1565,mini,3,1.2000000000000002,Naturally Aspirated,Gas,SOHC
1566,jeep,10,5.0,Forced Induction,Hybrid,DOHC
1567,tesla,12,6.6000000000000005,Naturally Aspirated,Gas,OHV
1568,jeep,4,1.6,Forced Induction,Diesel,OHV
1569,land rover,9,4.95,Naturally Aspirated,Gas,SOHC
1570,dodge,5,2.5,Forced Induction,Gas,SOHC
1571,ferrari,8,4.4,Naturally Aspirated,Diesel,OHV
1572,dodge,11,4.4,Naturally Aspirated,Hybrid,DOHC
1573,volvo,5,2.0,Naturally Aspirated,Diesel,OHV
1574,jaguar,3,1.2000000000000002,Naturally Aspirated,Diesel,OHV
1575,honda,11,5.5,Forced Induction,Hybrid,OHV
1576,mazda,10,4.5,Naturally Aspirated,Hybrid,SOHC
1577,ram,8,3.6,Naturally Aspirated,Hybrid,DOHC
1578,toyota,9,4.95,Forced Induction,Gas,DOHC
1579,fiat,12,6.6000000000000005,Forced Induction,Diesel,OHV
1580,audi,9,4.5,Forced Induction,Diesel,OHV
1582,mercedes-benz,10,5.0,Naturally Aspirated,Gas,SOHC
1584,subaru,7,3.5,Forced Induction,Hybrid,SOHC
1586,volkswagen,5,2.0,Forced Induction,Gas,DOHC
1587,nissan,10,4.5,Naturally Aspirated,Hybrid,OHV
1588,mercedes-benz,8,4.4,Forced Induction,Gas,SOHC
1589,harley-davidson,6,2.4000000000000004,Naturally Aspirated,Hybrid,DOHC
1590,land rover,6,2.4000000000000004,Naturally Aspirated,Diesel,SOHC
1591,chrysler,10,5.0,Forced Induction,Gas,SOHC
1592,toyota,11,5.5,Forced Induction,Gas,OHV
1593,nissan,12,5.4,Naturally Aspirated,Gas,SOHC
1594,jaguar,12,5.4,Naturally Aspirated,Gas,SOHC
1595,dodge,11,4.4,Forced Induction,Hybrid,DOHC
1596,dodge,7,3.15,Naturally Aspirated,Diesel,DOHC
1598,rover,5,2.75,Naturally Aspirated,Gas,SOHC
1599,buick,6,3.0,Forced Induction,Hybrid,OHV
1600,honda,4,1.6,Naturally Aspirated,Gas,SOHC
1601,mazda,5,2.25,Naturally Aspirated,Diesel,DOHC
1602,honda,4,2.0,Forced Induction,Hybrid,OHV
1603,ferrari,5,2.0,Naturally Aspirated,Gas,OHV
1604,chrysler,7,3.5,Forced Induction,Hybrid,OHV
1605,buick,8,4.4,Forced Induction,Gas,DOHC
1606,ferrari,12,4.800000000000001,Forced Induction,Diesel,OHV
1607,datsun,9,4.5,Forced Induction,Diesel,SOHC
1608,kia,8,3.2,Naturally Aspirated,Gas,DOHC
1609,land rover,7,3.15,Forced Induction,Diesel,OHV
1610,ram,7,3.15,Forced Induction,Hybrid,SOHC
1611,pontiac,11,4.95,Forced Induction,Hybrid,SOHC
1612,aston-martin,3,1.6500000000000001,Forced Induction,Diesel,DOHC
1613,alfa-romeo,6,2.4000000000000004,Forced Induction,Diesel,OHV
1614,mercedes-benz,8,3.2,Forced Induction,Hybrid,OHV
1615,subaru,9,4.05,Forced Induction,Diesel,SOHC
1616,fiat,4,2.2,Forced Induction,Hybrid,SOHC
1617,subaru,12,6.6000000000000005,Naturally Aspirated,Gas,SOHC
1618,ferrari,10,5.0,Forced Induction,Gas,SOHC
1619,cadillac,5,2.0,Forced Induction,Hybrid,DOHC
1620,rover,4,2.0,Forced Induction,Hybrid,OHV
1621,toyota,6,2.7,Forced Induction,Gas,DOHC
1622,mini,10,4.5,Forced Induction,Gas,SOHC
1623,tesla,10,5.5,Forced Induction,Diesel,OHV
1624,acura,8,4.4,Forced Induction,Hybrid,SOHC
1625,toyota,11,4.4,Naturally Aspirated,Gas,OHV
1626,mini,12,6.0,Naturally Aspirated,Gas,OHV
1627,chrysler,3,1.6500000000000001,Forced Induction,Hybrid,SOHC
1628,nissan,10,5.5,Forced Induction,Diesel,SOHC
1629,aston-martin,9,3.6,Forced Induction,Gas,SOHC
1630,jeep,3,1.35,Forced Induction,Gas,DOHC
1631,jeep,6,3.3000000000000003,Naturally Aspirated,Gas,OHV
1632,rover,12,5.4,Forced Induction,Diesel,OHV
1633,mazda,8,4.4,Naturally Aspirated,Hybrid,DOHC
1634,bmw,8,3.2,Forced Induction,Hybrid,DOHC
1635,honda,8,4.4,Forced Induction,Hybrid,SOHC
1636,toyota,8,3.6,Naturally Aspirated,Hybrid,DOHC
1637,bmw,3,1.2000000000000002,Naturally Aspirated,Gas,OHV
1638,datsun,5,2.0,Forced Induction,Hybrid,DOHC
1639,saturn,12,6.6000000000000005,Naturally Aspirated,Diesel,SOHC
1640,saturn,10,4.0,Forced Induction,Diesel,DOHC
1641,rover,9,3.6,Forced Induction,Hybrid,DOHC
1642,datsun,12,6.6000000000000005,Naturally Aspirated,Hybrid,OHV
1644,saturn,8,3.2,Forced Induction,Gas,SOHC
1645,datsun,12,6.0,Naturally Aspirated,Hybrid,SOHC
1646,kia,12,5.4,Forced Induction,Hybrid,DOHC
1647,ford,4,1.8,Naturally Aspirated,Diesel,OHV
1648,ram,11,6.050000000000001,Naturally Aspirated,Gas,OHV
1649,honda,7,3.8500000000000005,Forced Induction,Hybrid,SOHC
1650,aston-martin,9,3.6,Forced Induction,Gas,OHV
1651,porsche,5,2.25,Naturally Aspirated,Diesel,OHV
1652,jeep,9,3.6,Naturally Aspirated,Diesel,SOHC
1653,gmc,4,1.6,Forced Induction,Gas,SOHC
1654,harley-davidson,6,2.7,Naturally Aspirated,Diesel,DOHC
1655,mazda,6,2.4000000000000004,Forced Induction,Hybrid,OHV
1656,harley-davidson,6,2.7,Forced Induction,Diesel,OHV
1657,datsun,5,2.75,Naturally Aspirated,Diesel,OHV
1658,datsun,9,4.95,Naturally Aspirated,Hybrid,SOHC
1659,subaru,10,4.0,Naturally Aspirated,Hybrid,OHV
1660,gmc,8,4.4,Forced Induction,Gas,OHV
1661,lexus,4,1.6,Naturally Aspirated,Hybrid,OHV
1662,subaru,9,4.95,Forced Induction,Hybrid,DOHC
1663,gmc,4,1.8,Naturally Aspirated,Diesel,OHV
1664,toyota,8,3.2,Naturally Aspirated,Gas,OHV
1665,tesla,6,3.3000000000000003,Forced Induction,Diesel,OHV
1666,infiniti,12,5.4,Forced Induction,Hybrid,OHV
1667,ram,7,2.8000000000000003,Forced Induction,Gas,OHV
1668,acura,9,4.95,Forced Induction,Hybrid,SOHC
1669,rover,3,1.6500000000000001,Naturally Aspirated,Hybrid,DOHC
1670,chrysler,7,3.15,Forced Induction,Gas,DOHC
1671,subaru,4,2.2,Naturally Aspirated,Hybrid,OHV
1673,hyundai,4,1.8,Naturally Aspirated,Hybrid,DOHC
1674,mitsubishi,10,4.5,Forced Induction,Diesel,OHV
1675,audi,7,3.8500000000000005,Forced Induction,Hybrid,DOHC
1677,aston-martin,5,2.0,Forced Induction,Hybrid,DOHC
1679,lexus,10,4.0,Naturally Aspirated,Diesel,SOHC
1680,rover,12,5.4,Naturally Aspirated,Gas,OHV
1681,mitsubishi,10,4.5,Forced Induction,Hybrid,DOHC
1682,pontiac,10,4.0,Forced Induction,Gas,SOHC
1683,nissan,4,1.6,Forced Induction,Gas,SOHC
1684,tesla,6,3.3000000000000003,Naturally Aspirated,Hybrid,DOHC
1685,pontiac,10,5.5,Forced Induction,Hybrid,DOHC
1686,mitsubishi,10,5.5,Forced Induction,Gas,OHV
1687,ferrari,8,3.2,Forced Induction,Hybrid,SOHC
1688,cadillac,7,3.15,Forced Induction,Hybrid,SOHC
1690,subaru,12,6.0,Naturally Aspirated,Gas,OHV
1691,aston-martin,10,4.0,Naturally Aspirated,Hybrid,SOHC
1692,jaguar,8,3.2,Naturally Aspirated,Diesel,DOHC
1693,tesla,8,3.6,Naturally Aspirated,Diesel,SOHC
1694,honda,4,2.0,Forced Induction,Diesel,SOHC
1695,gmc,8,3.6,Naturally Aspirated,Hybrid,SOHC
1696,acura,4,1.8,Naturally Aspirated,Diesel,OHV
1697,subaru,11,5.5,Forced Induction,Gas,OHV
1698,mazda,9,4.05,Forced Induction,Diesel,OHV
1699,volkswagen,11,5.5,Naturally Aspirated,Hybrid,OHV
1700,aston-martin,7,3.8500000000000005,Naturally Aspirated,Hybrid,SOHC
1701,volkswagen,9,4.05,Naturally Aspirated,Hybrid,SOHC
1703,acura,11,5.5,Naturally Aspirated,Hybrid,OHV
1704,jaguar,11,6.050000000000001,Forced Induction,Gas,DOHC
1705,tesla,4,2.0,Forced Induction,Gas,SOHC
1707,gmc,10,4.5,Forced Induction,Hybrid,DOHC
1708,acura,5,2.5,Forced Induction,Hybrid,OHV
1709,dodge,6,2.7,Naturally Aspirated,Hybrid,DOHC
1710,toyota,10,4.5,Naturally Aspirated,Hybrid,DOHC
1711,kia,5,2.75,Naturally Aspirated,Diesel,SOHC
1712,gmc,12,5.4,Naturally Aspirated,Gas,DOHC
1713,mitsubishi,12,6.6000000000000005,Forced Induction,Diesel,DOHC
1714,jaguar,10,4.0,Naturally Aspirated,Gas,SOHC
1715,porsche,8,3.6,Forced Induction,Diesel,SOHC
1716,cadillac,6,2.7,Naturally Aspirated,Diesel,SOHC
1717,chevrolet,8,3.2,Forced Induction,Hybrid,SOHC
1718,mercury,12,4.800000000000001,Naturally Aspirated,Gas,DOHC
1719,saturn,4,2.2,Naturally Aspirated,Hybrid,DOHC
1720,land rover,8,3.2,Forced Induction,Gas,OHV
1721,subaru,3,1.2000000000000002,Naturally Aspirated,Diesel,OHV
1722,toyota,11,4.4,Naturally Aspirated,Gas,DOHC
1723,chrysler,7,3.8500000000000005,Naturally Aspirated,Hybrid,OHV
1724,aston-martin,12,6.0,Naturally Aspirated,Diesel,OHV
1725,fiat,8,3.6,Naturally Aspirated,Hybrid,OHV
1726,toyota,12,4.800000000000001,Naturally Aspirated,Diesel,DOHC
1727,bmw,3,1.35,Forced Induction,Diesel,SOHC
1728,subaru,12,6.0,Forced Induction,Gas,OHV
1729,nissan,8,3.6,Forced Induction,Gas,OHV
1730,lexus,6,2.7,Naturally Aspirated,Hybrid,OHV
1731,land rover,10,5.5,Forced Induction,Gas,DOHC
1732,dodge,8,3.6,Forced Induction,Diesel,OHV
1733,acura,6,2.4000000000000004,Forced Induction,Gas,SOHC
1734,toyota,10,4.5,Forced Induction,Diesel,OHV
1735,porsche,12,5.4,Forced Induction,Diesel,OHV
1736,rover,12,4.800000000000001,Naturally Aspirated,Gas,SOHC
1737,honda,7,2.8000000000000003,Forced Induction,Hybrid,SOHC
1738,kia,4,1.6,Forced Induction,Diesel,DOHC
1739,nissan,7,3.15,Forced Induction,Gas,SOHC
1740,hyundai,10,5.5,Forced Induction,Gas,OHV
1741,jeep,12,6.6000000000000005,Forced Induction,Gas,DOHC
1742,hyundai,9,4.05,Forced Induction,Diesel,OHV
1743,gmc,7,3.15,Naturally Aspirated,Gas,DOHC
1744,saturn,8,3.6,Naturally Aspirated,Hybrid,SOHC
1745,lincoln,4,2.2,Forced Induction,Diesel,DOHC
1746,toyota,4,2.2,Forced Induction,Gas,DOHC
1747,aston-martin,4,1.8,Naturally Aspirated,Gas,DOHC
1748,mercedes-benz,4,2.0,Naturally Aspirated,Diesel,OHV
1749,chevrolet,4,1.8,Forced Induction,Gas,OHV
1750,subaru,3,1.6500000000000001,Naturally Aspirated,Hybrid,DOHC
1751,buick,4,1.6,Naturally Aspirated,Hybrid,DOHC
1752,ferrari,12,4.800000000000001,Naturally Aspirated,Hybrid,SOHC
1753,audi,11,4.95,Naturally Aspirated,Hybrid,OHV
1754,kia,4,1.8,Naturally Aspirated,Gas,OHV
1755,mercury,4,2.0,Forced Induction,Gas,SOHC
1756,rover,11,4.95,Naturally Aspirated,Diesel,SOHC
1757,toyota,11,4.4,Naturally Aspirated,Hybrid,DOHC
1758,kia,6,3.0,Forced Induction,Gas,DOHC
1759,tesla,10,5.0,Naturally Aspirated,Diesel,SOHC
1760,alfa-romeo,3,1.5,Naturally Aspirated,Hybrid,DOHC
1761,mercury,10,5.5,Forced Induction,Gas,SOHC
1762,alfa-romeo,7,3.15,Forced Induction,Hybrid,SOHC
1763,mini,8,4.4,Naturally Aspirated,Diesel,SOHC
1764,land rover,8,4.0,Forced Induction,Gas,SOHC
1765,acura,3,1.6500000000000001,Forced Induction,Diesel,DOHC
1766,fiat,12,6.6000000000000005,Naturally Aspirated,Hybrid,SOHC
1767,toyota,3,1.35,Forced Induction,Diesel,OHV
1768,volvo,3,1.35,Naturally Aspirated,Diesel,DOHC
1769,jeep,3,1.5,Naturally Aspirated,Gas,SOHC
1770,volvo,4,2.0,Naturally Aspirated,Hybrid,DOHC
1771,dodge,3,1.6500000000000001,Naturally Aspirated,Gas,DOHC
1773,fiat,5,2.75,Forced Induction,Gas,OHV
1774,honda,12,6.0,Naturally Aspirated,Gas,DOHC
1775,mini,12,6.0,Forced Induction,Gas,DOHC
1776,lexus,8,3.6,Forced Induction,Hybrid,SOHC
1777,honda,10,4.5,Naturally Aspirated,Gas,OHV
1779,alfa-romeo,6,2.4000000000000004,Forced Induction,Hybrid,OHV
1780,chevrolet,7,3.8500000000000005,Naturally Aspirated,Diesel,DOHC
1781,kia,7,2.8000000000000003,Naturally Aspirated,Hybrid,SOHC
1782,mitsubishi,3,1.35,Forced Induction,Gas,SOHC
1783,harley-davidson,4,1.8,Naturally Aspirated,Gas,DOHC
1784,mercedes-benz,4,1.8,Naturally Aspirated,Hybrid,OHV
1785,mitsubishi,8,4.0,Naturally Aspirated,Diesel,SOHC
1786,pontiac,11,6.050000000000001,Naturally Aspirated,Hybrid,DOHC
1787,ferrari,3,1.5,Forced Induction,Hybrid,OHV
1788,chevrolet,3,1.35,Naturally Aspirated,Gas,OHV
1789,datsun,7,3.5,Forced Induction,Gas,DOHC
1790,alfa-romeo,9,4.5,Forced Induction,Hybrid,SOHC
1791,audi,8,4.0,Forced Induction,Diesel,OHV
1792,dodge,3,1.2000000000000002,Forced Induction,Hybrid,OHV
1793,toyota,4,2.0,Naturally Aspirated,Diesel,DOHC
1794,tesla,3,1.35,Forced Induction,Gas,OHV
1795,infiniti,6,3.3000000000000003,Naturally Aspirated,Hybrid,SOHC
